ENSRNOG00000005406	5.3931	5.33014	5.45587	5.35549	5.44325	5.56407	5.42598	5.45264	5.4746	5.39596	5.33821	5.37245	5.42533	5.40511	5.33789	5.31101	5.37908	5.38945	5.35943	5.40921	5.289	5.46172	5.33308	5.32451	5.48291
ENSRNOG00000005408	5.20744	5.40859	5.37586	5.36812	5.29876	5.34411	5.25018	5.39943	5.34014	5.23872	5.30723	5.40977	5.34136	5.43217	5.29912	5.31956	5.27375	5.39565	5.3145	5.29877	5.39597	5.41396	5.27779	5.34832	5.23533
ENSRNOG00000005409	7.58581	7.58255	7.63551	7.61783	7.53341	7.52112	7.60795	7.57142	7.56118	7.52912	7.56183	7.52687	7.62876	7.57001	7.58439	7.59602	7.56696	7.57015	7.60567	7.594	7.53736	7.62531	7.54032	7.66449	7.60986
ENSRNOG00000005410	2.44545	2.69896	2.42178	2.66225	2.54134	2.18944	2.54485	2.52214	2.65317	2.60494	2.67399	2.55443	2.83819	2.60381	2.59895	2.48943	2.65389	2.60809	2.64697	2.5178	2.78576	2.63536	2.66315	2.43666	2.48782
ENSRNOG00000005411	6.79463	6.72373	6.77351	6.83626	6.84256	6.76107	6.8004	6.81462	6.73414	6.77914	6.77679	6.7305	6.7913	6.80187	6.71674	6.82562	6.82003	6.79253	6.78215	6.81778	6.82021	6.82974	6.71946	6.86723	6.78635
ENSRNOG00000005413	2.98785	3.05088	3.15869	2.98784	3.00748	3.50814	2.90801	2.82645	2.9396	3.01386	2.96254	3.07895	3.05856	3.06201	3.03407	3.00922	2.92994	3.13757	2.91977	2.99939	2.64868	3.00029	2.95559	3.15125	2.88409
ENSRNOG00000005417	2.13579	2.18436	1.91969	2.21486	2.2813	2.57141	2.17329	2.23215	2.0707	2.27865	1.69246	2.0263	2.07069	2.14911	2.38166	2.1225	2.17087	2.1254	2.3415	2.078	2.26663	2.14198	2.07748	2.13253	2.24704
ENSRNOG00000005418	6.23991	6.29313	6.21518	6.33209	6.21621	6.25837	6.19707	6.25946	6.32333	6.2547	6.21037	6.24978	6.22298	6.20549	6.22549	6.17825	6.07114	6.24601	6.20115	6.2082	6.2818	6.24977	6.17996	6.18587	6.12848
ENSRNOG00000005424	7.22469	7.20918	7.20086	7.15512	7.20454	7.25088	7.19569	7.25115	7.23733	7.18919	7.1728	7.19235	7.18287	7.15563	7.2207	7.17927	7.14274	7.19792	7.15854	7.1766	7.1502	7.19769	7.19995	7.19582	7.14942
ENSRNOG00000005426	2.70684	2.72023	2.65152	2.73363	2.91039	2.76383	2.78801	2.69562	2.70631	2.58529	2.75554	2.85373	2.6831	2.94061	2.59997	2.74499	2.78807	2.65793	2.86427	3.03304	2.57332	2.64716	2.67493	2.80189	2.59602
ENSRNOG00000005428	5.74545	5.89616	5.83515	5.73718	5.71831	5.75069	5.79903	5.77005	5.76992	5.75404	5.75486	5.77412	5.70323	5.82582	5.74086	5.63969	5.78698	5.80233	5.75712	5.75103	5.83212	5.65037	5.85695	5.77941	5.71265
ENSRNOG00000005433	2.44195	2.64215	2.59119	2.67224	2.62986	2.88533	2.73554	2.80656	2.63555	2.6205	2.47701	2.57856	2.6831	2.53996	2.44376	2.56297	2.33023	2.5904	2.65942	2.62875	2.48209	2.41146	2.65026	2.77616	2.33457
ENSRNOG00000005434	7.94482	7.9093	7.96929	7.92261	7.94823	8.05228	7.96224	7.99836	7.99779	8.02871	7.84082	7.8927	7.93573	7.91013	7.93878	8.01479	8.01911	8.00173	7.88313	8.0039	8.03266	7.9748	7.8735	8.00734	8.05353
ENSRNOG00000005437	4.26884	4.54185	4.17077	4.25704	4.35625	4.58522	4.20673	4.31301	4.39237	4.29864	4.21517	4.51528	4.20686	4.4505	4.29419	4.34702	4.17501	4.47613	4.20039	4.20273	4.35404	4.35242	4.24102	4.38989	4.32475
ENSRNOG00000005446	2.91453	2.94645	2.86312	2.62442	2.91809	3.28458	2.92819	3.01152	3.01587	2.93913	3.0019	3.0497	2.75162	3.0949	3.09615	2.9066	2.80368	3.12569	2.94005	2.92247	2.82611	2.72339	2.85843	2.76312	2.96175
ENSRNOG00000005447	2.31744	2.81818	2.6683	2.42485	2.62045	2.6457	2.6409	2.57544	2.60295	2.47419	2.80087	2.65048	2.51806	2.5479	2.39967	2.69967	2.64811	2.63297	2.49557	2.47074	2.59526	2.57584	2.56485	2.66138	2.42709
ENSRNOG00000005450	1.15871	1.1822	0.81677	1.03185	0.67825	1.12088	1.19562	1.03178	1.0829	0.9715	1.30893	0.87539	1.03482	0.99725	0.9779	0.78972	0.87648	0.87815	0.68298	0.47656	1.11612	1.20081	0.96129	0.74235	1.29033
ENSRNOG00000005451	5.43914	5.42582	5.49304	5.40618	5.32529	5.46293	5.38933	5.41995	5.42511	5.48675	5.41229	5.34251	5.4323	5.37061	5.3658	5.41806	5.41677	5.39062	5.43937	5.41066	5.44555	5.47078	5.39433	5.45553	5.50167
ENSRNOG00000005457	-1.39873	-1.01532	-1.60948	-1.26278	-0.96235	-1.16072	-1.36763	-1.34369	-0.52457	-2.1933	-2.22371	-1.1728	-3.25035	-1.03612	-1.21567	-0.7646	-2.18028	-1.47806	-2.22989	-1.75224	-1.20053	-1.57884	-2.8104	-1.80541	-1.77065
ENSRNOG00000005464	3.51639	3.31411	3.71382	3.41537	3.16471	3.52792	3.5087	3.32745	3.45998	3.32795	3.13176	3.21167	3.57368	3.37036	3.36731	3.24303	3.13508	3.4923	3.42553	3.28845	3.29677	3.42743	3.32642	3.72905	3.40251
ENSRNOG00000005465	-1.10935	-2.76093	-2.20139	-1.38796	-0.96235	-0.88493	-1.8272	-1.75185	-1.84353	-0.85655	-2.81367	-1.54885	-1.26023	-1.61197	-1.10993	-1.67936	-1.585	-1.47806	-1.35228	-2.17558	-0.80618	-1.57884	-2.8104	-0.82762	-0.29918
ENSRNOG00000005468	6.72702	6.85885	6.84491	6.76224	6.76351	6.74468	6.73078	6.76826	6.87732	6.83782	6.71744	6.81899	6.68533	6.71814	6.74035	6.64914	6.79633	6.8135	6.79659	6.7338	6.78605	6.82926	6.73176	6.80894	6.72946
ENSRNOG00000005470	7.63779	7.58371	7.60859	7.51093	7.52429	7.42999	7.52094	7.5105	7.60144	7.44936	7.55109	7.55395	7.56461	7.55801	7.5233	7.48966	7.45714	7.55473	7.57709	7.52679	7.54759	7.53976	7.54757	7.61614	7.5275
ENSRNOG00000005472	1.72231	1.38759	1.70873	1.62468	1.75342	1.61082	1.61622	1.63809	1.67551	1.9592	1.54038	1.65883	1.52702	1.59612	1.57758	1.58836	1.56697	1.54609	1.34121	1.4986	1.26038	1.55618	1.31522	1.19487	1.7384
ENSRNOG00000005478	3.73295	3.79902	3.71382	3.6243	3.73938	4.27468	3.77694	3.54306	3.67518	3.64252	3.4957	3.80878	3.5525	3.44879	3.79585	3.7148	3.77279	3.8544	3.51384	3.99985	3.62998	3.69479	3.46489	3.85422	3.97237
ENSRNOG00000005479	3.32754	3.36901	3.43364	3.46599	3.47787	3.22282	3.48165	3.43497	3.45085	3.19412	3.45374	3.48953	3.4043	3.24409	3.32079	3.43499	3.35229	3.29962	3.42553	3.51968	3.40008	3.55344	3.32122	3.28041	3.39743
ENSRNOG00000005480	10.98179	11.02616	10.98268	10.98673	10.97201	10.90712	11.00576	10.97252	10.99566	11.02324	11.05944	11.01719	10.97624	11.01174	10.96714	10.94008	11.02098	10.97608	11.07046	10.92884	10.97583	10.98572	11.03312	10.94936	10.97611
ENSRNOG00000005482	4.89625	4.92009	4.97065	4.94938	5.01244	5.00485	5.00145	4.99328	4.92964	4.97919	5.12602	5.01799	4.88456	5.03037	4.9194	4.9213	4.95528	4.99494	5.04219	4.98812	5.04188	4.96306	4.93216	4.96757	4.93103
ENSRNOG00000005483	4.88807	4.95639	4.87086	4.85239	4.91378	4.8247	4.85103	4.86937	4.93292	5.0044	4.92912	4.91143	4.85891	4.90151	4.98502	4.83661	4.86704	4.87414	4.81587	4.87577	4.90588	4.8896	4.86407	4.76336	4.94847
ENSRNOG00000005486	3.70216	3.59307	3.79248	3.80318	3.60264	3.60442	3.64498	3.65848	3.55677	3.52665	3.62736	3.51116	3.73657	3.58621	3.61874	3.64877	3.64866	3.66225	3.73497	3.51968	3.74237	3.71982	3.4315	3.73907	3.70311
ENSRNOG00000005491	1.31342	1.36617	1.42252	0.82176	1.00201	0.99011	1.17325	0.78317	0.95958	1.12651	1.1776	0.87539	1.34187	0.65895	0.95371	0.95311	0.78509	1.31462	1.21378	0.82282	0.95581	1.17691	1.13729	0.98628	0.79961
ENSRNOG00000005492	4.38973	4.3882	4.29755	4.48613	4.46017	4.34994	4.31286	4.40183	4.34634	4.29319	4.63581	4.41101	4.42303	4.3428	4.47501	4.31482	4.37108	4.3542	4.44464	4.38056	4.44443	4.33633	4.50912	4.37711	4.34334
ENSRNOG00000005496	4.74735	4.87149	4.82107	5.00957	4.91378	4.86102	4.90972	4.84196	4.87095	4.99939	4.82141	4.97038	4.87947	5.00031	4.81082	5.00284	4.98467	4.76545	5.01218	4.80741	4.87483	4.95956	4.90288	4.90068	4.86641
ENSRNOG00000005502	6.067	6.01193	6.09773	6.03263	5.9679	6.06887	6.07946	6.03505	6.14518	6.06245	5.97107	6.053	6.0188	6.00954	6.06682	6.06444	5.96062	6.05727	6.04377	6.0129	6.08268	6.03058	5.99886	6.11001	6.18992
ENSRNOG00000005504	5.11426	5.12854	5.11843	5.24519	5.09463	5.12399	5.13042	5.08417	5.09407	5.17693	5.10056	5.10304	5.06593	5.12762	5.10928	5.1164	5.08707	5.04782	5.14911	5.14717	5.19876	5.09167	5.1443	5.12874	5.0841
ENSRNOG00000005505	7.61319	7.58859	7.57571	7.46193	7.61413	7.50158	7.61181	7.59472	7.51392	7.54713	7.64267	7.56704	7.52032	7.4731	7.64669	7.49569	7.62207	7.5941	7.60032	7.66639	7.60096	7.60435	7.59266	7.69073	7.75314
ENSRNOG00000005506	1.08424	1.02699	1.11494	1.21521	1.03072	1.51894	0.9546	0.72786	1.03483	0.94397	0.87253	0.90183	1.12941	1.45123	1.15805	1.0037	1.49188	1.45411	1.42031	1.15172	0.73648	1.24745	1.29414	1.42754	1.22311
ENSRNOG00000005512	3.20105	3.35276	3.09184	3.39651	3.38641	3.23731	3.45408	3.18069	3.34641	3.33327	3.21779	3.2222	3.0883	3.20942	2.98717	3.32986	3.16554	3.44524	3.16916	3.37497	3.30338	3.07971	3.22399	3.25735	3.21916
ENSRNOG00000005513	6.98255	7.00162	6.97835	6.93757	6.99377	6.96597	6.97624	6.93894	7.00561	6.94501	6.88819	6.9154	6.94593	6.96309	7.01657	6.9441	6.91335	6.92134	6.98564	6.99642	6.95515	6.94301	7.01748	6.91443	6.88886
ENSRNOG00000005515	4.9312	4.80336	4.97065	4.79775	4.88655	4.88729	4.82974	4.94104	4.96213	4.87916	4.92912	4.84486	4.68683	4.8875	4.81419	4.7833	4.86518	4.85449	4.9028	4.93926	4.80831	4.92231	4.90635	4.85839	4.83861
ENSRNOG00000005519	3.25725	2.44162	2.89199	2.89011	3.17117	2.73008	3.03128	3.13359	3.00967	2.73739	3.08976	3.09049	2.80991	2.87269	2.95707	3.26393	3.15347	2.87211	2.47718	2.69752	3.1855	2.8114	2.92164	3.15125	2.83989
ENSRNOG00000005522	4.04908	4.10419	4.11064	4.01272	4.04051	4.10073	4.19568	3.96691	4.02504	4.15293	4.17556	3.94848	3.97814	3.90026	4.16848	4.27418	4.11373	4.04932	4.25266	4.16983	4.26447	4.07699	4.15887	3.94939	4.15479
ENSRNOG00000005524	4.34657	4.30337	4.43875	4.60383	4.38988	4.42991	4.35571	4.37958	4.40661	4.45311	4.57839	4.36899	4.44388	4.45894	4.521	4.63472	4.40217	4.50163	4.45877	4.57815	4.50362	4.47998	4.52277	4.45012	4.53799
ENSRNOG00000005528	3.19668	3.29722	3.18809	3.13161	3.09164	3.00305	3.07417	3.15995	3.10004	3.13447	3.02755	3.20106	2.93958	3.11107	3.21284	3.25352	2.92994	3.11972	3.01204	3.11703	3.20703	3.29491	3.01477	3.08991	3.06773
ENSRNOG00000005533	5.36585	5.24759	5.30305	5.37247	5.25988	5.34856	5.3619	5.41593	5.24563	5.34424	5.40334	5.31705	5.32771	5.346	5.47059	5.45318	5.32332	5.27314	5.30835	5.54253	5.32226	5.37641	5.39997	5.22579	5.37736
ENSRNOG00000005535	1.43827	1.32233	1.42252	1.25762	1.35975	1.18207	1.59954	1.73945	1.57824	1.26646	1.35018	1.64325	1.57823	1.54942	1.337	1.44926	1.54856	1.39597	1.29997	0.72738	1.05411	1.20081	1.52876	0.91733	1.26827
ENSRNOG00000005538	6.00842	6.01624	5.99587	6.03568	5.91594	5.94046	5.95222	5.95302	5.91142	6.05684	5.95528	5.91786	5.9653	5.97903	6.00048	5.97772	5.99586	5.99743	6.00661	6.04954	5.98741	5.92064	5.9956	5.92262	5.91257
ENSRNOG00000005539	3.91853	3.67378	3.90651	3.90676	3.85227	3.80901	3.79536	3.71646	3.95573	3.99084	3.98249	3.9453	3.76263	3.99914	3.73329	3.93934	3.89804	3.93147	3.87845	4.21451	3.86931	3.91667	3.91147	3.90852	3.9927
ENSRNOG00000005540	0.0558	-1.48757	-3.82876	-0.41182	-0.02291	1.34184	0.04305	-0.6997	0.75195	0.82826	0.39775	-1.62229	0.81904	-0.56139	0.10477	-0.05109	0.867	0.10295	0.01993	-0.453	-0.57402	0.33307	-3.82876	0.53214	-0.28607
ENSRNOG00000005542	-0.42603	-1.39978	-0.77336	0.008	0.05183	0.22614	-0.36744	-0.41502	0.01086	-0.30089	0.28698	-0.48406	-0.03973	-0.69894	-0.16974	0.53839	-0.28339	-0.79732	-0.0546	-0.65168	0.03958	-1.15825	-0.54814	-0.47885	-0.17308
ENSRNOG00000005546	1.30098	1.3387	1.22453	1.28802	1.05832	1.49084	1.3299	1.17141	0.9982	1.3636	1.22671	1.35701	1.55932	0.80762	1.15423	1.33694	1.10907	0.98824	1.43829	1.47294	1.2427	1.73737	1.48628	1.4868	1.42984
ENSRNOG00000005550	0.58735	0.29592	0.58892	0.82176	0.30787	0.33792	0.59949	0.54795	0.40049	0.2863	0.59217	0.58039	0.51002	0.47129	0.65686	0.3557	0.43035	0.24936	0.23519	0.66005	0.6129	0.66092	0.24994	0.63192	0.24352
ENSRNOG00000005551	5.84396	5.74455	5.8527	5.75116	5.75641	5.80843	5.84132	5.84507	5.78544	5.69951	5.74909	5.68844	5.70803	5.78273	5.8241	5.91302	5.64257	5.75397	5.80765	5.84591	5.76234	5.78492	5.81132	5.88701	5.75888
ENSRNOG00000005556	3.76906	3.77071	3.66866	3.64841	3.78223	3.6664	3.84573	3.96093	3.66732	3.84216	3.72858	3.61467	3.7328	3.72568	3.52336	3.64479	3.66584	3.70278	3.84658	3.85308	3.81894	3.67786	3.78875	3.71557	3.63578
ENSRNOG00000005558	2.96997	3.06318	3.05963	3.22307	2.88648	3.29814	3.01754	3.1416	3.14427	3.0256	3.29063	3.20494	3.05735	3.11989	3.22036	3.29697	3.20363	3.08879	3.05872	3.14451	3.17679	3.13249	3.25933	3.05042	3.13242
ENSRNOG00000005561	2.11724	1.82467	1.98813	1.91704	2.08993	2.07601	2.13907	2.11848	1.39996	1.58439	2.22318	1.88769	1.95921	1.86121	1.68433	2.22201	1.70634	1.85027	2.04967	1.87029	1.41638	1.98567	2.07748	2.1121	1.91917
ENSRNOG00000005564	6.64561	6.68206	6.63842	6.72399	6.67591	6.58724	6.62813	6.70612	6.68875	6.64824	6.58062	6.66255	6.66721	6.64738	6.55232	6.64964	6.65668	6.46566	6.62039	6.60603	6.60059	6.61586	6.56251	6.60437	6.50377
ENSRNOG00000005568	4.90709	4.74021	4.81731	4.89164	4.80371	4.87653	4.81717	4.74604	4.69653	4.72592	4.81222	4.7352	4.69071	4.74799	4.87823	4.84357	4.8928	4.76161	4.72142	4.83628	4.80125	4.8391	4.84608	4.78449	4.83298
ENSRNOG00000005569	8.36369	8.45976	8.35429	8.36655	8.36944	8.314	8.3554	8.43329	8.36417	8.33097	8.37775	8.39349	8.37475	8.38276	8.321	8.31755	8.40727	8.40233	8.40985	8.32528	8.36343	8.34055	8.42311	8.35076	8.32217
ENSRNOG00000005572	3.91317	4.05816	4.01874	3.96871	4.17198	3.99386	3.95467	4.034	4.00335	4.08523	4.06842	4.06418	4.00021	4.01354	3.98076	3.91311	4.02995	4.25138	4.03745	3.8866	4.08232	4.02439	4.08717	4.00583	3.93785
ENSRNOG00000005573	2.97245	3.15451	3.25628	3.10862	3.06413	3.12752	2.86679	3.22631	3.02205	2.74538	2.70874	3.00771	2.99088	2.81463	2.88216	2.89324	3.05258	3.0077	2.96664	3.20233	3.21413	3.24406	2.79982	3.04213	2.98222
ENSRNOG00000005575	-1.62994	-2.15404	-1.31746	-1.1476	-2.11147	-1.26577	-0.65699	-2.1066	-1.67415	-0.95679	-1.63543	-0.96745	-0.52459	-1.35349	-1.32979	-1.39092	-1.43094	-1.47806	-2.22989	-2.17558	-0.69552	-2.77683	-0.89019	-2.15544	-0.95518
ENSRNOG00000005576	4.33658	4.51045	4.35051	4.35063	4.24425	4.44038	4.34324	4.39519	4.48025	4.40596	4.33302	4.49372	4.29112	4.32904	4.44929	4.16449	4.26232	4.31028	4.43277	4.41415	4.38585	4.42778	4.40974	4.35989	4.20211
ENSRNOG00000005577	8.83976	8.93718	8.84955	8.89778	8.82522	8.76589	8.84143	8.88648	8.89509	8.81132	8.80813	8.8708	8.88197	8.86624	8.83293	8.74286	8.80972	8.84725	8.85993	8.77073	8.87229	8.85719	8.89237	8.81322	8.70866
ENSRNOG00000005578	4.82086	4.78329	4.99247	4.89836	4.91185	4.80052	4.92151	4.94559	4.77362	4.79111	4.86119	4.84145	4.9081	4.87808	4.91001	4.87108	4.88732	4.89178	4.95355	4.9569	4.97234	4.95781	4.837	4.93451	5.03758
ENSRNOG00000005580	4.06172	3.99977	3.96979	4.10054	4.1534	4.12817	3.87153	3.98816	4.1962	4.04595	3.95648	3.97399	3.90176	3.83323	3.94467	3.94391	4.094	3.90162	3.95805	4.05167	3.92329	4.04807	3.99211	3.93131	4.03656
ENSRNOG00000005587	6.70816	6.67282	6.71261	6.74836	6.76244	6.68956	6.70421	6.72345	6.62878	6.77328	6.79651	6.71893	6.67262	6.78936	6.77441	6.74844	6.7151	6.7448	6.69387	6.76468	6.68611	6.71514	6.78325	6.74074	6.77173
ENSRNOG00000005589	3.79538	3.72519	3.71382	3.7924	3.78644	3.78932	3.66916	3.73401	3.61106	3.80778	3.59332	3.55762	3.78812	3.71873	3.69714	3.80657	3.74072	3.74969	3.61794	3.89395	3.75704	3.62143	3.79244	3.75891	3.71503
ENSRNOG00000005592	4.50304	4.79737	4.71602	4.69539	4.78065	4.6444	4.75451	4.65816	4.65936	4.69735	4.69304	4.7589	4.66133	4.76342	4.63376	4.63472	4.63809	4.70886	4.59713	4.77197	4.61249	4.65239	4.71939	4.54078	4.70743
ENSRNOG00000005600	2.94641	3.04415	2.6683	2.90353	2.78117	2.96873	3.03128	3.06271	3.00343	3.05305	2.96918	3.02586	3.09418	2.86635	2.43505	2.33499	3.19549	3.071	2.98628	2.74703	3.08055	2.8345	2.74651	3.08468	2.8695
ENSRNOG00000005602	3.5617	3.29121	3.63917	3.6364	3.45157	3.71552	3.79894	3.58646	3.52232	3.5171	3.42497	3.41798	3.41405	3.62043	3.40348	3.62473	3.72437	3.55996	3.52717	3.40607	3.41248	3.63903	3.3621	3.46083	3.63574
ENSRNOG00000005606	6.28892	6.38323	6.42354	6.302	6.40693	6.39871	6.40394	6.46898	6.42007	6.46606	6.40826	6.4371	6.30697	6.42992	6.34421	6.43944	6.4215	6.36759	6.39293	6.44098	6.44319	6.45064	6.36315	6.44714	6.43736
ENSRNOG00000005608	-0.08793	0.52126	-0.06993	0.76408	-0.09366	-0.12276	0.42114	0.14536	0.25155	0.56461	0.28698	0.34211	0.28192	-0.75254	0.28849	0.80178	-0.28339	0.24936	0.52909	-0.27708	0.51412	0.31171	-0.32629	-0.25013	-0.43737
ENSRNOG00000005609	-0.42603	0.15308	0.4405	-0.04257	-0.48497	-0.39331	0.21759	0.05836	-0.3232	-0.0042	-0.40925	0.12187	-0.45429	-0.48941	-0.33867	0.43157	0.06632	0.2049	0.09756	0.07275	-0.02588	-0.09075	-0.33611	-0.1982	-1.17937
ENSRNOG00000005610	4.61639	4.6299	4.7695	4.65827	4.50946	4.67487	4.70859	4.61689	4.74028	4.6534	4.70302	4.48282	4.64741	4.55663	4.68241	4.49803	4.6915	4.66235	4.67983	4.60301	4.65227	4.42524	4.65884	4.75351	4.74386
ENSRNOG00000005614	5.53091	5.59137	5.49521	5.48943	5.57092	5.47315	5.52204	5.51523	5.51019	5.62561	5.54663	5.55218	5.53955	5.61241	5.60769	5.50459	5.51328	5.6154	5.5768	5.65271	5.58734	5.56432	5.60749	5.51934	5.62423
ENSRNOG00000005615	2.60398	2.77004	2.70943	2.79971	2.78117	2.93949	2.79535	2.74521	2.75905	2.81543	2.88748	2.86049	2.80275	2.80141	2.9201	2.83855	2.67382	2.82147	2.75407	2.88611	2.95045	2.70679	2.69919	2.68922	2.72311
ENSRNOG00000005616	3.92921	3.95069	3.83026	3.84203	3.8442	3.94762	3.83152	3.78919	3.70621	3.76165	3.77476	3.64237	3.68299	3.87208	3.8394	3.84537	3.75685	3.81796	3.63901	3.69809	3.91363	3.87642	3.46489	3.9807	3.82902
ENSRNOG00000005618	3.45861	3.34182	3.34247	3.40597	3.57366	3.21308	3.51316	3.53099	3.47357	3.39558	3.50486	3.4587	3.32656	3.51914	3.45608	3.50252	3.3092	3.45955	3.48654	3.48119	3.54236	3.49181	3.40225	3.50849	3.50982
ENSRNOG00000005619	7.20807	7.24705	7.217	7.26641	7.29016	7.17859	7.22283	7.26123	7.16833	7.26207	7.29632	7.30527	7.28497	7.35548	7.21499	7.21896	7.21856	7.3215	7.31551	7.32661	7.25813	7.27431	7.2862	7.25261	7.31595
ENSRNOG00000005620	3.61557	3.58382	3.68525	3.7222	3.56388	3.58189	3.74696	3.53905	3.50919	3.67219	3.61048	3.41348	3.62329	3.46145	3.55586	3.79957	3.61809	3.64571	3.5928	3.50536	3.55361	3.66503	3.34191	3.6674	3.59648
ENSRNOG00000005621	-0.32108	-0.907	-0.96711	0.008	-0.65745	-0.45409	-0.65699	-0.03423	-0.09213	-1.77207	-0.71477	-0.62791	-0.84602	-0.55593	-0.67336	-0.60447	-0.42173	-0.2724	-2.22989	-0.27708	-1.05677	-0.41466	-0.89019	-0.67785	-0.23476
ENSRNOG00000005623	4.75036	4.63214	4.54026	4.68377	4.77853	4.79726	4.7047	4.67288	4.82575	4.68285	4.75001	4.72414	4.85372	4.66098	4.86532	4.7485	4.69986	4.64789	4.69978	4.64279	4.74349	4.70138	4.73707	4.67562	4.86089
ENSRNOG00000005624	3.48779	3.11009	3.42379	3.24136	3.28876	3.40068	3.19011	3.22131	3.49593	3.15263	3.20103	3.30871	3.48254	3.3156	3.37644	3.50691	3.35229	3.36169	3.35177	3.35382	3.30345	3.41727	3.18473	3.40551	3.56967
ENSRNOG00000005630	0.66145	0.30271	-0.08561	0.80011	0.95993	0.30748	-0.08753	0.61533	0.96343	0.48431	0.9174	0.58202	0.79989	0.60547	0.5736	0.24775	0.58791	0.6858	0.59195	0.47656	-0.06938	0.5529	0.92281	0.72766	-0.01107
ENSRNOG00000005633	3.2316	3.09062	3.23953	3.09113	3.22185	3.18346	3.30259	3.07938	3.23912	3.18239	3.08976	3.27371	3.17402	3.19942	3.26783	3.06389	3.04603	3.26214	3.05605	3.25461	3.50229	3.35473	3.27356	3.24802	3.3562
ENSRNOG00000005637	8.04378	8.10311	8.08143	8.06674	8.10137	8.08852	8.06377	8.10175	8.11043	8.07367	8.11303	8.09169	8.07074	8.05924	8.00831	7.96199	8.05419	8.06587	8.03046	8.08012	8.08955	8.10161	8.06726	8.08815	8.04302
ENSRNOG00000005639	2.77944	3.01001	3.09804	2.86975	2.79797	3.00305	2.90122	2.99405	2.8728	2.81543	2.57595	2.65048	2.85905	2.66934	2.5843	2.85242	2.9581	2.79171	2.60966	2.97882	2.79801	2.76406	2.52921	3.00937	2.86216
ENSRNOG00000005641	0.71623	0.88354	1.27691	0.90417	0.81659	1.18207	0.90116	0.61045	0.70695	1.02504	1.00756	1.07445	0.70693	0.90134	0.7994	0.53839	0.78509	0.79061	1.25752	0.91234	0.88634	0.72825	0.87875	0.79455	0.9177
ENSRNOG00000005642	5.21804	5.22544	5.21583	5.35304	5.2477	5.19622	5.28184	5.28793	5.30383	5.13036	5.27535	5.10589	5.36342	5.14866	5.21227	5.29078	5.26109	5.30903	5.20742	5.19552	5.23239	5.27593	5.14283	5.28515	5.24807
ENSRNOG00000005652	-0.7276	-0.80624	-0.37919	-0.45706	-0.33092	-2.35097	-0.43456	-0.76564	-0.84601	-0.36832	-0.63211	-0.96745	-0.7587	-0.77614	-0.16974	-0.46034	-0.83983	-0.89072	-0.72292	-0.49	-0.92604	-0.65087	-0.79678	-0.75079	-0.67317
ENSRNOG00000005655	-0.3726	-1.01532	-1.60948	-0.67909	-0.65745	-0.97113	-1.65722	-1.34369	-0.93895	-0.76283	-1.34471	-1.2876	-1.03831	-0.77614	-0.75074	-1.39092	-0.74595	-1.63085	-1.1107	-0.34462	-1.74498	-1.57884	-1.21332	-1.18381	-1.30605
ENSRNOG00000005659	5.07994	4.75677	4.97234	5.03112	5.01244	5.01189	5.16058	5.01366	5.14732	5.10728	5.1998	5.04196	5.06443	5.18475	5.13908	5.14485	5.06133	4.9485	5.08379	5.06984	5.04387	4.98731	5.07956	5.06376	5.17436
ENSRNOG00000005660	-0.22325	-0.54036	-1.97602	0.10411	-0.65745	-0.07425	-2.01992	-2.1066	-0.93895	-1.44644	-0.47978	-0.87479	-0.84602	-0.42583	-1.10993	-0.26801	-0.83983	-1.0979	0.19075	-1.04228	-1.36022	-0.93349	-0.89019	-1.40143	-0.85492
ENSRNOG00000005667	3.1789	2.83387	3.10423	3.15984	3.06413	3.17345	3.1733	3.07938	3.23912	3.0401	3.02118	3.24818	3.14601	3.17399	3.11263	3.22181	3.07847	3.08334	2.98628	3.15421	3.03313	3.2267	3.16164	3.14623	2.83989
ENSRNOG00000005668	5.34806	5.40298	5.34411	5.29313	5.41222	5.35411	5.4248	5.34418	5.37193	5.40735	5.38361	5.41781	5.36949	5.4268	5.28009	5.31352	5.40233	5.36188	5.41601	5.38986	5.30573	5.34726	5.48264	5.4117	5.3722
ENSRNOG00000005669	5.34108	5.27515	5.2427	5.43964	5.2629	5.25198	5.3026	5.28912	5.31897	5.36386	5.31365	5.28352	5.35243	5.29383	5.32381	5.36522	5.22532	5.20705	5.24049	5.23942	5.11393	5.27452	5.23419	5.36067	5.09354
ENSRNOG00000005670	0.38507	-0.06245	0.13715	0.05685	-0.25965	0.47463	1.12745	0.41419	-0.3232	0.24176	-0.10058	0.82102	-0.03973	0.62932	0.02855	0.3557	0.61859	0.41466	-0.22471	0.43688	0.81336	0.17361	-0.15129	0.07935	0.94577
ENSRNOG00000005673	3.20988	3.16696	3.45798	3.23075	3.20935	3.14812	3.1563	3.10674	3.12895	2.86031	3.07753	2.96448	3.22311	3.16885	3.19747	3.01539	3.14737	3.22922	3.04362	3.20823	3.16364	3.2267	2.91475	3.06356	3.19597
ENSRNOG00000005678	3.93981	3.95787	3.98229	3.92003	3.99388	4.41299	4.12168	3.93674	4.11738	4.02737	3.45846	3.84669	4.08527	3.72225	3.91338	4.13643	4.08208	4.26498	3.58424	4.21451	4.13194	3.98708	3.38241	4.22613	4.11208
