ENSRNOG00000003242	5.65831	5.16793	4.42678	4.4342	5.40959	5.31363	6.17565	5.93198	5.57017	5.76053	4.25888	5.4179	4.33789	5.62265	6.09485	6.09855	4.63351	5.71319	6.05696	5.41261	5.56912	5.4056	4.6759	5.16431
ENSRNOG00000003243	6.54909	6.67817	6.43827	6.34321	6.57641	5.96241	6.41724	6.55522	6.3279	6.62966	6.1013	6.20062	5.82335	6.00714	6.4024	6.67189	6.39586	6.51216	6.36497	6.71245	6.42678	6.6392	6.35481	6.44155
ENSRNOG00000003244	1.00986	0.80896	1.2642	0.81701	0.75835	-0.21677	0.09823	1.02122	1.45431	0.85276	-1.35753	0.20047	-0.22916	-0.56782	0.40211	0.19232	0.70148	0.31169	1.11972	0.71497	0.22045	-0.03037	0.69103	0.07851
ENSRNOG00000003247	5.63942	5.50199	5.51067	5.61792	5.43024	5.51498	5.4992	5.42067	5.5747	5.3975	5.4779	5.48108	5.5956	5.5809	5.48838	5.47162	5.60492	5.45357	5.37885	5.39706	5.5022	5.46189	5.47162	5.47025
ENSRNOG00000003248	6.40788	6.32917	6.69435	6.58667	6.4319	6.94542	6.33528	6.20503	6.53494	6.32205	6.75852	6.76151	6.90678	6.86254	6.38579	6.17611	6.60498	6.37641	6.35322	6.41958	6.55269	6.45428	6.32218	6.39732
ENSRNOG00000003251	0.38913	0.76258	0.76388	0.62976	-0.16756	-1.36174	-0.42787	0.90143	0.72893	1.21475	-0.14173	0.58726	-0.67017	-1.18299	0.25024	-0.26801	0.65956	0.67413	1.24467	-0.45734	0.37806	0.03704	0.07746	0.51018
ENSRNOG00000003253	6.00684	6.11399	5.57295	5.78545	5.89186	5.89024	5.93242	5.94466	5.9305	5.92752	5.92152	5.73425	5.77444	6.17319	6.21682	6.01572	5.56998	5.73015	5.98355	5.85295	5.95423	5.55107	5.74351	5.8139
ENSRNOG00000003254	-0.02765	0.26024	-0.42903	0.36736	-0.24602	0.36627	0.62083	0.52276	0.66241	0.54853	0.92279	0.16303	0.4776	-0.56782	0.35324	0.8212	0.78185	-0.58824	0.20258	-1.29076	0.72966	0.43713	1.30962	0.31043
ENSRNOG00000003256	6.46189	6.63538	6.30609	6.45393	6.58139	6.91705	6.72316	6.53607	6.51623	6.55852	6.83661	6.64453	6.78742	6.77733	6.66205	6.75866	6.29335	6.64136	6.6669	6.39397	6.62393	6.72603	6.3231	6.36142
ENSRNOG00000003258	4.56111	4.63604	4.54956	4.47093	4.42216	4.83074	4.71723	4.40361	4.74346	4.42957	4.78533	4.68888	4.89045	4.59062	4.6514	4.40581	4.32366	4.52056	4.63118	4.38915	4.65505	4.54371	4.31599	4.46565
ENSRNOG00000003259	5.90654	6.75939	6.25477	5.99107	5.98391	6.35721	5.85533	5.74599	5.95415	5.90393	6.03565	5.83516	5.94831	5.68308	6.00181	5.90829	5.69717	6.0458	5.69689	6.1799	6.03239	6.07874	5.94745	6.08637
ENSRNOG00000003260	1.88892	2.26316	1.87141	1.98148	2.19108	1.72382	2.05471	1.73261	2.2271	1.64915	1.96993	1.85689	1.99963	2.25492	1.86947	1.57357	1.55106	2.02747	1.72826	1.54587	1.84237	2.12164	1.86716	1.44004
ENSRNOG00000003261	7.94424	7.94846	8.01665	7.90302	7.91016	8.1949	8.09787	8.00162	8.0795	7.88592	8.14991	8.18653	8.19481	8.08025	7.94495	7.94921	7.91056	8.10271	8.18706	7.6935	8.02373	7.98937	7.69504	7.90738
ENSRNOG00000003262	1.04311	1.02083	1.2025	1.31663	2.00033	0.8159	1.03688	1.70902	1.39409	1.34233	0.85579	1.30684	1.13839	1.77671	0.98666	0.78898	0.96511	1.23197	1.35965	1.69573	0.91257	0.97297	1.24919	1.66614
ENSRNOG00000003263	0.33647	-2.79015	2.20969	1.46385	1.70863	1.66128	0.40002	-0.23679	0.89919	-0.00695	2.64836	1.14628	2.70351	1.38225	0.86085	0.73183	1.70078	1.55622	0.25343	-3.48771	2.12144	0.54065	0.94072	1.65838
ENSRNOG00000003264	4.93106	4.89176	4.54024	4.78554	4.81652	4.87566	4.87028	4.6527	4.68602	4.86098	4.91646	4.60932	4.76491	4.52975	4.87559	4.89443	5.14354	4.61228	4.84562	4.80422	4.4979	4.83405	5.24668	4.71107
ENSRNOG00000003267	5.39095	5.37287	5.68716	5.52154	5.54536	6.20379	5.43364	5.50014	5.38018	5.51184	6.09496	5.47536	6.10629	5.63799	5.43801	5.51042	5.4674	5.34137	5.34017	5.30675	5.63958	5.37662	5.62812	5.45519
ENSRNOG00000003268	6.10849	6.26926	6.2932	6.42325	6.31293	6.19453	6.07223	6.30185	6.30628	6.18409	6.2226	6.25391	6.32909	6.05873	6.26054	6.27173	6.14932	6.2085	6.15494	6.42189	6.26042	6.34462	6.27655	6.28426
ENSRNOG00000003269	6.74237	6.83208	5.95727	5.88199	6.57356	6.91602	7.09268	6.8361	6.4913	6.74383	6.60887	6.47535	6.47252	6.29652	6.96313	6.96828	6.00297	6.63752	6.97399	6.68519	6.55888	6.72475	6.21863	6.36061
ENSRNOG00000003273	-1.10572	-1.06754	-1.02512	-1.21009	-2.87542	-1.53007	-2.12449	-3.48771	-0.89642	-1.71906	-0.62517	-0.4405	-0.77722	-0.6988	-0.80274	-1.6293	-0.73339	-1.68647	-2.27159	-1.87955	-2.16076	-1.85456	-1.34299	-1.12833
ENSRNOG00000003276	7.14297	7.18021	7.19326	7.35683	7.41052	6.88968	6.98024	6.90196	6.98663	7.28637	7.01129	7.17556	7.09969	7.13612	7.25472	7.20795	7.50424	7.22354	7.14204	7.18762	7.28012	7.36408	7.37539	7.23444
ENSRNOG00000003278	4.84178	4.60022	4.82505	4.66145	5.0417	4.73416	4.56035	4.85703	4.58639	4.74569	4.92057	4.90135	4.92073	4.91568	4.36135	4.90386	5.05536	4.96523	4.70698	4.78524	4.78975	4.7711	4.78102	4.9295
ENSRNOG00000003279	-0.84023	-0.03509	-0.75651	-0.94893	-0.61109	-0.36813	-0.42787	-1.47933	-0.32446	-1.2092	-0.2856	-0.13047	-1.30854	-2.75932	-0.41638	-1.06096	-2.88128	-1.03528	-0.32756	-0.28694	-0.31035	-0.84276	-0.8711	-0.19796
ENSRNOG00000003280	2.55161	3.29928	2.51609	3.232	2.99273	2.38721	2.96338	2.70122	2.43065	3.05084	2.35668	1.92558	2.26541	2.25492	2.92883	2.86933	3.45174	2.66371	2.83334	3.04641	2.70045	2.87772	3.2928	2.72824
ENSRNOG00000003281	5.12012	4.92636	4.98705	4.96266	5.04788	4.88196	4.93562	4.96305	5.02236	4.87371	5.01763	4.93089	4.85728	5.03899	5.12339	4.98075	5.0102	5.08683	5.04091	5.22105	5.03238	4.92584	4.96135	4.99761
ENSRNOG00000003283	5.2803	5.18342	5.07791	5.29444	5.55552	4.90896	5.35511	5.50357	4.92465	5.67222	5.00416	5.12961	4.83927	5.37446	5.26882	5.32627	5.4552	5.1258	5.29753	5.50688	5.13902	5.27905	5.12794	5.27309
ENSRNOG00000003284	2.09318	-0.76615	2.20607	2.45758	2.00033	1.3155	0.86246	0.81567	1.97641	1.81671	2.72845	2.39	2.15328	2.80693	0.62432	1.84826	3.01798	1.77073	0.86328	-0.6506	2.42741	1.55904	2.14104	1.80567
ENSRNOG00000003285	-0.02765	-0.20903	0.06272	-0.07873	0.58788	-0.14665	0.33042	-0.3403	-0.13509	-0.28843	-0.14173	-0.13047	-0.08465	1.50637	-0.69603	0.61614	0.0939	0.41119	-0.32756	0.18806	0.27492	-0.03037	-0.5161	-0.359
ENSRNOG00000003287	-0.96688	-0.76615	-0.24585	1.07371	0.39453	-0.53725	-0.72937	-0.3403	-0.32446	-0.94801	-0.2856	0.12458	0.88114	0.33357	0.40211	0.46122	1.52794	0.14827	0.04656	-0.99986	-0.39286	0.10145	0.33174	-0.19796
ENSRNOG00000003288	-0.84023	-0.03509	0.84688	1.15931	0.54192	-0.94989	1.00364	0.98238	-1.11235	1.07478	0.37136	-3.07598	-0.22916	-1.62887	-1.91492	-1.06096	-1.63474	0.25925	-0.19179	-0.99986	-0.2323	0.70927	1.36762	-0.359
ENSRNOG00000003289	6.81334	7.2274	6.64664	6.38749	6.59059	6.94642	6.81104	6.84222	6.73682	6.75534	6.96187	6.69746	6.74755	6.95259	6.83497	6.7788	6.45603	6.6917	6.74936	6.98467	6.51924	6.71127	6.56076	6.60057
ENSRNOG00000003291	7.14918	7.30125	6.43492	6.74676	7.22618	6.60215	7.51634	7.74093	7.05791	7.43726	6.36568	6.73424	6.27653	6.84575	7.5986	7.33854	7.19226	7.11291	7.6632	7.13517	6.95996	6.85072	6.97	6.94586
ENSRNOG00000003296	2.60823	2.6419	2.43793	2.42338	2.63599	2.48983	2.51012	2.8271	2.31633	2.59814	2.31987	2.58667	2.44283	2.34079	2.5055	2.60828	2.43266	2.38651	2.64667	2.32768	2.80595	2.42826	2.09026	2.64574
ENSRNOG00000003298	1.51534	1.48803	1.56316	1.79794	2.30553	1.38816	2.14893	1.92919	1.17302	2.14538	1.32077	1.85689	0.80896	1.56464	1.56063	1.80058	1.94929	1.362	2.16763	1.27357	1.56479	1.33628	1.24919	2.06574
ENSRNOG00000003300	5.21798	5.03523	5.27998	5.07889	5.04788	5.74679	4.98329	4.65579	5.67722	4.99711	5.57872	5.48772	6.15714	5.41065	4.82272	5.05882	5.01228	5.09246	4.89793	5.58443	5.25365	5.31514	4.91591	4.97667
ENSRNOG00000003302	5.99521	6.14821	5.89525	5.94862	6.08352	5.54707	5.6797	5.8413	5.69604	5.9326	5.54722	5.82246	5.39758	5.65988	5.84937	6.09773	5.92438	6.08964	5.90527	6.38847	5.91832	5.87159	6.01479	5.94259
ENSRNOG00000003304	2.18659	1.94792	2.38336	2.4688	2.60492	1.66655	2.23737	2.19136	2.11964	2.37759	2.12023	2.31516	1.96683	2.20082	2.15256	2.06554	2.6938	2.42273	2.56275	2.62325	2.46303	2.16869	2.32795	2.59167
ENSRNOG00000003305	3.46288	3.0992	2.92231	3.01188	3.65828	2.7324	3.09545	3.44223	3.24205	3.44693	2.41603	3.03313	2.31836	2.48356	2.85177	3.26443	3.05079	3.53721	3.23986	3.25398	2.91287	3.20533	2.86964	3.70328
ENSRNOG00000003307	6.09171	6.463	6.00775	6.0104	6.01998	5.35047	6.14454	6.04818	5.97571	6.07626	5.27007	5.7736	5.05551	6.02021	6.2489	5.96436	5.95178	5.94668	6.08648	6.23078	6.06561	6.16698	6.1938	6.01729
ENSRNOG00000003310	4.37782	4.28044	4.92155	4.74227	4.96323	4.62565	4.55175	4.59916	4.64139	4.71537	5.06845	5.06001	4.95458	5.30351	4.41293	4.80262	5.41954	4.69358	4.64258	4.31166	4.56775	4.63357	4.81789	4.58944
ENSRNOG00000003326	6.02047	6.04421	6.12462	6.14763	5.86295	6.42712	6.15497	6.11813	6.30082	5.93665	6.43689	6.17439	6.5936	6.12437	6.093	5.92598	5.7851	5.89927	6.18878	5.97211	6.13811	6.06063	6.15829	6.00286
ENSRNOG00000003328	6.48097	6.60284	6.50767	6.89864	6.64051	6.03963	6.68632	6.63563	6.74539	6.54399	6.13613	6.33191	6.05748	6.37189	6.84439	6.38248	6.43832	6.39628	6.57529	6.81604	6.74102	6.51317	7.03856	6.72946
ENSRNOG00000003329	5.17738	5.25636	5.14504	5.28495	5.05813	4.69651	5.04585	5.23079	5.10764	5.24746	4.63609	5.05746	4.71395	4.71482	5.26882	4.91323	4.86327	5.02338	5.0716	5.33477	5.09428	5.24559	5.26777	5.302
ENSRNOG00000003330	6.10841	6.1959	6.28112	6.28806	6.19891	5.72708	6.00559	6.05161	6.19304	6.22357	5.90815	6.10882	5.75896	6.16025	5.88741	5.94438	6.07052	5.97947	6.0823	6.29342	6.09524	6.02571	6.03731	6.16159
ENSRNOG00000003332	2.63028	2.62903	2.61413	2.66691	3.17693	2.30202	2.67753	2.80501	2.73572	3.05829	2.60128	2.92543	2.41878	2.06611	2.88653	2.6803	2.6938	2.82576	2.61924	3.05436	2.70045	2.74288	2.75479	2.84376
ENSRNOG00000003334	6.34679	6.33215	6.51165	6.46026	6.3617	6.31202	6.42039	6.38515	6.38316	6.36475	6.32136	6.42334	6.34513	6.09502	6.26137	6.34003	6.33474	6.32471	6.19576	6.41804	6.59144	6.75947	6.38145	6.43542
ENSRNOG00000003338	6.10259	5.85823	6.33961	6.06594	5.93585	5.99088	5.84715	5.65014	6.43264	5.74561	6.21008	6.37503	6.02698	6.65944	5.81932	5.75725	6.31208	6.27687	5.71103	5.52273	6.23403	5.80183	5.89418	6.16437
ENSRNOG00000003343	9.18631	9.01958	9.00445	9.1606	9.07141	9.53477	9.41691	9.12935	9.39115	9.14377	9.52447	9.34802	9.55371	9.62331	9.20877	9.14115	8.96403	9.09373	9.22146	9.04965	9.09394	9.10213	8.92465	8.98245
ENSRNOG00000003346	1.04311	1.02083	1.61144	1.38929	0.98136	1.13022	1.57839	1.42032	1.37345	1.48188	0.82109	1.46906	1.10863	0.03693	1.07972	1.08272	1.89613	1.2854	1.74528	0.67427	1.27523	1.3628	0.77915	1.31214
ENSRNOG00000003348	5.83361	3.91741	6.58072	7.18422	6.23112	5.99282	6.42354	5.53913	6.72516	6.02488	6.39768	6.46817	6.87177	6.72957	5.98286	5.79424	6.63504	5.54129	5.74844	4.85062	6.07235	6.02579	6.8638	5.84197
ENSRNOG00000003349	5.76312	5.68296	5.05313	5.73833	6.50874	4.85248	6.45348	5.92821	5.50624	6.71166	3.7967	4.82302	4.07442	5.946	7.14817	5.9264	5.26326	5.48076	6.8121	6.06679	6.63186	5.90811	6.37419	5.98402
ENSRNOG00000003350	3.80082	3.83576	3.89929	3.78796	3.91872	4.33842	4.27015	4.04225	4.07507	4.22955	4.12658	4.18324	4.17874	3.90309	3.86042	4.11558	3.88824	4.07362	4.43797	4.06246	3.90862	4.03891	3.56485	4.0099
ENSRNOG00000003357	10.86391	10.86323	11.3459	10.31749	10.30804	10.68214	10.40035	10.40446	11.10228	10.38767	10.83648	11.56056	10.79441	11.54598	9.95227	10.76381	10.93433	10.90063	10.0411	10.43526	10.02025	10.28837	9.93647	10.46052
ENSRNOG00000003359	8.66612	8.50964	8.81709	8.72977	8.74394	8.17215	8.59727	8.43365	8.5678	8.49622	8.19444	8.74753	8.38505	8.51739	8.54384	8.60424	8.8738	8.72727	8.69074	8.53278	8.89596	8.66745	8.89768	8.64856
ENSRNOG00000003365	4.14119	3.72523	4.50872	4.40529	4.34396	3.51666	3.80885	3.62981	4.46237	4.20626	4.03491	5.01737	4.15346	5.19009	3.7515	4.20376	4.78256	4.54267	3.85205	3.08574	4.77092	3.88275	4.10628	4.55312
ENSRNOG00000003367	0.03979	0.66509	0.48169	-0.21572	0.44535	-1.36174	-0.72937	-0.0716	-0.32446	-0.01381	-0.94537	-0.4405	-0.57052	-0.13792	-0.18224	0.72231	-0.34411	-0.17349	-0.55867	-1.13799	-0.39286	0.43713	0.44384	-0.4468
ENSRNOG00000003370	-1.43133	-0.76615	-0.88457	-1.21009	-0.71887	-1.07455	0.21899	-0.94241	-1.11235	-1.0727	-1.35753	-1.27574	-1.4788	-0.6988	0.08049	-0.84335	-1.86013	-0.10314	-0.40056	-1.29076	-0.02067	-2.45142	-0.62501	-1.28136
ENSRNOG00000003374	0.67016	1.02083	0.62967	0.54748	-0.329	0.66811	0.38306	0.62715	-0.13509	1.07478	0.55152	0.91467	0.88114	0.57949	0.98666	0.57894	1.06484	0.93039	0.76657	0.5448	0.69012	0.43713	1.30962	1.01629
ENSRNOG00000003384	3.59249	3.11008	3.44712	3.84117	3.73913	3.86437	3.09434	3.37628	3.41998	3.61917	3.99117	3.57232	4.12468	3.414	3.50351	4.01629	4.67792	3.94286	3.53705	3.54403	3.56679	3.97778	3.90227	3.58335
ENSRNOG00000003385	2.92594	2.70457	2.8233	2.38836	2.22055	3.12143	2.99755	2.88087	2.91782	2.67772	3.00071	3.05374	3.109	3.3695	2.77963	2.7738	2.39483	2.82576	2.88032	2.86845	2.74936	2.75294	2.37112	2.50072
ENSRNOG00000003386	2.45611	2.86683	3.10201	1.91741	2.87718	1.58646	3.07958	3.04061	3.3778	3.10941	2.86249	3.45718	1.75267	4.27875	3.1308	1.16032	2.18919	2.19039	3.07463	2.02191	2.66009	0.70927	1.15351	2.67723
ENSRNOG00000003388	5.12982	5.26886	5.22867	4.58618	5.0355	4.68694	5.1615	5.40974	5.2203	5.56512	4.34385	5.19253	4.2723	4.80219	5.14329	4.66295	5.4258	4.95907	5.61129	5.31174	4.87598	4.76116	5.16112	5.11342
ENSRNOG00000003392	6.91673	6.95382	6.79576	6.80159	6.75132	6.85271	7.00983	6.92774	6.89047	6.76903	6.82461	6.94782	6.76375	6.73988	6.86687	6.90346	6.73872	6.90247	7.0136	6.83809	6.89948	6.77128	6.70764	6.7805
ENSRNOG00000003395	-0.84023	0.56053	-0.6389	-0.21572	-0.24602	-1.07455	0.21899	0.52276	-0.54251	-0.44821	-1.20668	-0.83592	-1.15628	-0.6988	0.25024	-0.26801	0.52594	-0.4078	-0.19179	-0.6506	-1.02143	0.43713	0.44384	0.46278
ENSRNOG00000003397	3.82491	3.83576	3.51753	3.87909	3.6311	3.48939	3.55149	3.35372	3.52076	3.6231	3.55413	3.68563	3.61154	3.37765	3.49413	3.8252	3.89278	3.62273	3.51756	3.76588	3.31499	3.56071	3.47535	3.53013
ENSRNOG00000003398	3.3545	3.63156	3.53641	3.53393	3.511	3.52205	3.57431	3.49836	3.43371	3.55624	3.73745	3.34879	3.48407	3.56773	3.3207	3.41977	3.44559	3.28516	3.44129	3.49504	3.40323	3.29756	3.34427	3.33989
ENSRNOG00000003399	7.77647	7.47086	7.87707	7.89004	7.61303	8.14205	7.89673	7.72411	8.12555	7.66087	8.20836	7.95074	8.38214	8.17185	7.7599	7.53707	7.77171	7.74869	7.84117	7.66555	7.88588	7.59658	7.80441	7.74257
ENSRNOG00000003400	3.29365	2.77636	2.60223	2.25213	2.93166	2.25099	3.1797	3.08711	2.31633	3.1657	2.81918	2.60074	2.89906	2.91167	3.10889	3.41977	2.52895	2.9047	3.15325	2.93885	2.88687	2.94068	2.76562	2.83448
ENSRNOG00000003401	-1.22571	-0.16175	-0.65594	-2.15689	-0.79469	-1.03728	-0.68968	-0.76278	-0.96522	-1.36476	-1.42258	-1.7203	-2.13283	-2.25322	-1.06167	-0.9116	-1.0732	-1.45856	-1.77581	-1.24477	-2.46198	-2.01465	-0.97252	-0.78956
ENSRNOG00000003402	6.46649	6.47832	6.45407	6.49017	6.41765	6.5641	6.49703	6.57819	6.43202	6.50634	6.55973	6.53794	6.52415	6.47898	6.49682	6.44778	6.49306	6.44037	6.45695	6.58583	6.41243	6.57615	6.40328	6.53475
ENSRNOG00000003403	4.53798	4.19134	4.44021	4.16432	4.29976	4.44728	4.36153	4.52341	4.22663	4.30354	4.50285	4.6488	4.47248	4.37552	4.33012	4.24886	4.58674	4.5289	4.52678	4.4567	4.46899	4.38457	3.9725	4.37893
ENSRNOG00000003407	6.43944	6.04784	6.26045	6.06409	6.28704	5.70236	5.97377	6.32725	6.04262	6.20018	5.79758	6.21784	5.86399	6.14003	6.07521	6.46636	6.56153	6.55222	6.01635	5.96369	6.29954	6.04537	5.85162	6.31379
ENSRNOG00000003424	5.74421	5.86099	5.70813	5.82419	5.56704	6.08496	5.80436	5.86017	5.98254	5.70226	5.93679	5.77049	6.05553	5.61749	5.5695	5.80937	5.55148	5.69233	5.73998	5.8346	5.59612	5.9502	5.71447	5.63968
ENSRNOG00000003428	5.55118	5.50199	5.22285	5.3023	5.44123	5.61045	5.49173	5.5722	5.42224	5.52534	5.55912	5.54434	5.57942	5.28196	5.39036	5.56376	5.31707	5.53716	5.65134	5.49524	5.37238	5.52782	5.31276	5.4369
ENSRNOG00000003434	4.55824	4.54306	4.66557	4.75608	4.75238	4.86084	4.74263	4.50982	4.51043	4.60775	4.82309	4.82698	4.96914	4.83215	4.66398	4.7387	4.85864	4.72775	4.70481	4.17613	4.80603	4.46327	4.43606	4.56159
ENSRNOG00000003435	-0.09838	-0.40685	-0.75651	-1.07361	0.39453	0.62867	0.15988	0.67664	0.27421	-0.36611	-0.72422	0.20047	0.38133	0.52183	-0.04491	0.50153	-1.11479	0.3623	0.25105	-0.36963	0.04349	0.38634	-1.54221	-0.4468
ENSRNOG00000003439	0.16587	-0.40685	-0.6389	-0.3671	-1.2548	-1.94034	-0.72937	-0.55201	-0.32446	-0.1446	-1.52601	-0.99614	-0.77722	-0.6988	-0.33404	-0.84335	-0.52566	-1.03528	-0.12841	-0.36963	-0.57357	-0.84276	-0.62501	-0.19796
ENSRNOG00000003442	1.49145	0.4478	1.68095	1.4808	2.17611	1.18563	0.43385	0.67664	1.19672	1.24118	1.90513	1.40634	1.99963	2.34079	1.32752	1.41373	2.23273	1.97965	1.38159	-0.36963	2.14984	1.28173	2.64181	2.04978
ENSRNOG00000003443	-0.2512	0.26024	0.25733	-0.01483	0.94651	-0.72887	0.38306	0.15483	-0.62318	-0.07772	-0.3633	-0.32959	-0.38977	-1.00292	0.08049	1.10905	-0.10854	-0.79452	-0.47745	1.00482	-0.39286	0.10145	0.49678	0.55608
ENSRNOG00000003453	2.14539	2.80376	2.1055	2.3068	1.94842	4.9246	2.23092	1.93693	2.29453	2.05066	4.85713	1.69524	4.68835	2.38189	2.30643	2.36491	2.75012	2.41711	2.09275	2.12139	2.6459	2.1235	2.7197	2.11195
ENSRNOG00000003455	3.19357	3.30738	3.29911	3.2581	3.27852	2.32688	2.83699	2.96295	3.19577	2.95027	2.4618	3.15258	2.46648	2.58559	3.3459	3.17999	3.21899	2.99567	3.02671	3.48918	3.33436	3.05893	3.65495	3.15839
ENSRNOG00000003457	2.00415	2.05108	2.40489	2.58534	2.61516	2.64723	2.169	1.55451	1.99558	1.85504	2.82925	2.90771	2.82514	2.75081	1.87398	1.88561	2.99709	2.14023	2.09686	1.70808	2.01856	2.08053	3.00317	2.10656
ENSRNOG00000003461	5.14521	5.17459	5.05409	5.17792	5.12784	5.24356	5.08014	5.0024	5.27698	5.13037	5.24247	5.12109	5.30713	4.97328	5.10137	5.06891	5.10891	5.10737	5.17256	5.22634	5.1224	5.05343	5.09827	5.13248
ENSRNOG00000003463	6.36835	6.45437	6.45351	6.89777	6.37523	6.5862	6.49866	6.39158	6.57178	6.51952	6.63031	6.51009	6.58082	6.65709	6.53229	6.75015	6.65193	6.50938	6.50962	6.37305	6.59675	6.47835	6.34073	6.36827
ENSRNOG00000003464	5.24144	4.69897	5.68294	5.7224	5.73091	5.38342	5.02115	5.08948	5.18964	5.18756	5.73952	5.45807	5.81991	5.81346	5.13428	5.18642	6.02481	5.52055	5.04263	4.78762	5.84595	5.4183	5.45165	5.60326
ENSRNOG00000003468	2.25798	1.57111	2.42448	3.50697	2.58023	2.65599	2.60182	1.39097	2.3378	2.43597	3.24936	2.49922	3.86839	2.73262	2.8071	2.33465	2.65165	1.91332	2.19267	1.56826	2.22093	1.93983	2.42675	2.79675
ENSRNOG00000003469	-0.84023	-2.79015	-1.02512	-1.52921	-0.83536	-1.94034	-2.87966	-3.48771	-1.67493	-0.72693	-3.48771	-1.62289	-2.15865	-3.48771	-1.91492	-1.31732	-0.03786	-1.49413	-1.0519	-1.13799	-2.89995	-1.26172	-1.34299	-0.54029
ENSRNOG00000003470	4.17157	4.01955	4.13222	3.90823	3.94985	3.76423	4.23478	3.98937	4.09727	4.13403	3.84068	4.15966	3.62211	3.8218	4.01765	4.31257	3.9417	3.94672	4.28634	3.89988	4.09047	3.95425	3.91531	3.88958
ENSRNOG00000003472	3.90394	4.05366	4.03822	3.94082	3.7521	4.26636	4.06794	3.71518	3.99962	3.83318	3.86644	4.1715	3.83697	3.8218	4.01765	3.80923	3.70459	4.06601	4.29792	3.66564	4.00845	4.00984	3.50796	3.76809
ENSRNOG00000003476	2.908	3.51048	2.80266	3.03471	3.25022	2.44512	2.49824	2.5764	2.7518	2.91787	2.0914	2.66242	2.38194	2.59959	2.9618	2.81438	2.6301	3.0352	2.81733	3.01416	2.71036	3.855	2.86964	3.20235
ENSRNOG00000003479	4.99616	4.62636	4.63086	4.6712	4.82374	5.18868	4.66504	4.93536	4.55694	4.99711	5.01572	4.55434	5.38677	4.81725	4.69618	5.17244	4.73035	4.78452	4.8691	5.15973	4.73494	5.04117	4.93761	4.8326
ENSRNOG00000003480	0.48902	-0.90899	-0.33454	-0.72788	-0.09314	0.2147	0.78632	0.7708	0.44222	0.95212	-0.2856	0.58726	-0.15509	-0.04785	0.35324	0.33302	-0.43203	0.59169	0.5894	0.29929	-0.67318	0.16311	-0.23143	0.19913
ENSRNOG00000003486	3.86729	3.2497	3.42601	3.55514	3.90063	4.5485	4.39396	3.72109	3.53012	4.17917	4.82965	4.40194	4.73114	4.38364	3.24235	3.67465	3.17502	4.14039	4.23605	3.73159	3.24167	3.61136	2.54458	3.88958
ENSRNOG00000003491	4.34487	4.30087	4.45351	4.63928	4.46896	4.95752	4.40673	4.11136	4.38197	4.25895	4.97683	4.65218	5.1259	4.66907	4.54118	4.12206	4.49436	4.53166	4.29214	3.94762	4.72275	4.00143	4.10628	4.4475
ENSRNOG00000003494	3.68449	3.6186	4.79139	3.18515	3.26444	2.44512	3.46255	3.62981	3.30336	3.55624	2.89622	4.10887	2.51266	4.36736	3.59741	3.46125	3.98053	3.76587	3.31588	3.61278	3.55951	3.90096	2.81857	3.6247
ENSRNOG00000003495	9.34967	9.33497	9.26843	9.42914	9.3464	9.42033	9.36059	9.31234	9.41754	9.35594	9.46205	9.2685	9.49804	9.46044	9.46616	9.29826	9.34434	9.3027	9.36842	9.27486	9.38812	9.35081	9.24797	9.34817
ENSRNOG00000003496	6.17467	5.62699	6.10052	5.9901	6.1415	6.40541	6.13976	6.05988	6.34854	6.06521	6.38139	6.75405	6.46226	7.27458	5.92342	6.0812	6.12545	5.79491	6.04927	5.6277	6.07619	5.91367	5.37064	6.07754
ENSRNOG00000003497	4.43979	4.21237	4.20655	4.48244	4.30283	4.6128	4.47097	4.35943	4.42672	4.26151	4.65309	4.30245	4.45275	4.86892	4.37897	4.34777	3.99956	4.23345	4.44703	4.77659	4.25061	4.55987	4.37749	4.16008
ENSRNOG00000003498	-0.51586	-1.06754	-1.02512	-0.28943	-0.41704	-0.94989	0.15988	0.08323	-0.62318	0.46127	-0.62517	-1.38244	-0.89285	-1.18299	-1.1804	-1.18345	-0.34411	-0.4078	0.5512	-0.28694	-2.48352	-0.17547	-0.5161	-0.27623
ENSRNOG00000003504	5.55839	6.56955	5.38612	5.41245	5.75125	5.44858	5.73644	6.04583	5.59155	5.89147	5.47511	5.35598	5.25205	5.36424	6.10688	5.80435	5.53852	5.71319	5.82849	5.98673	5.64476	5.85767	5.79198	5.61143
ENSRNOG00000003506	6.07271	6.02346	5.71781	5.91927	5.8769	6.27417	6.29292	6.20503	6.1436	6.1303	6.22177	6.07582	6.1194	6.08012	6.20911	6.23484	5.84828	6.00258	6.12437	6.07828	5.99435	5.92706	5.77734	5.96083
ENSRNOG00000003508	6.62721	6.72503	6.52982	6.49703	6.55053	7.09536	6.59513	6.6871	6.73176	6.61583	7.16881	6.6781	6.93513	6.74146	6.54657	6.54983	6.56011	6.66108	6.49392	6.54409	6.56709	6.57544	6.4652	6.55043
ENSRNOG00000003509	-0.02765	-1.96903	-0.53015	-1.93957	-0.96209	-0.45021	0.33042	-0.15573	-0.79947	-0.28843	-0.72422	-0.6247	-1.15628	-0.33692	-1.50141	-1.6293	-0.84967	-0.3254	0.04656	-0.45734	-0.57357	-0.3368	-2.83663	0.60056
